route_id,stop_id,hour_of_night,wait_time_mins,delay_mins,crowd_level,lighting_quality,stop_incident_rate,incident_reports_count,actual_risk_score,risk_label
route_n1,stop_02,21,10.8,2.0,2,1,0.14,4,41,1
route_n4,stop_02,3,15.1,0.7,2,1,0.14,1,62,1
route_n12,stop_11,1,30.4,19.0,0,1,0.19,4,96,2
route_n12,stop_11,21,26.9,3.9,0,1,0.19,3,63,1
route_n9,stop_09,1,10.5,1.7,1,2,0.07,2,56,1
route_n7,stop_07,0,26.9,12.8,1,2,0.09,1,47,1
route_n1,stop_02,21,12.4,0.2,2,1,0.14,0,24,0
route_n1,stop_09,23,15.6,21.2,1,2,0.07,1,47,1
route_n9,stop_06,0,7.8,1.6,0,0,0.32,1,85,2
route_n9,stop_12,22,10.5,0.9,1,2,0.06,1,25,0
route_n7,stop_08,4,14.0,1.3,0,1,0.22,2,90,2
route_n7,stop_03,3,35.3,48.0,1,2,0.06,0,74,2
route_n12,stop_11,1,26.9,18.4,0,1,0.19,0,88,2
route_n4,stop_02,23,21.7,16.8,2,1,0.14,1,50,1
route_n7,stop_03,23,17.3,5.3,1,2,0.06,0,37,1
route_n9,stop_05,1,9.1,6.4,2,2,0.05,0,37,1
route_n7,stop_07,0,21.5,2.8,1,2,0.09,0,33,0
route_n1,stop_09,21,9.0,4.3,1,2,0.07,1,24,0
route_n4,stop_04,0,21.0,8.3,2,2,0.04,0,23,0
route_n12,stop_07,2,17.4,15.6,1,2,0.09,0,60,1
route_n1,stop_04,23,14.4,3.1,2,2,0.04,0,21,0
route_n1,stop_01,21,13.0,19.3,1,2,0.08,0,28,0
route_n4,stop_07,2,9.9,2.9,1,2,0.09,0,50,1
route_n12,stop_07,22,18.6,21.9,1,2,0.09,1,40,1
route_n9,stop_09,22,13.1,0.1,1,2,0.07,0,16,0
route_n12,stop_07,22,26.0,4.3,1,2,0.09,0,26,0
route_n7,stop_03,23,15.7,4.2,1,2,0.06,0,33,0
route_n1,stop_04,1,16.6,9.3,2,2,0.04,1,45,1
route_n7,stop_08,0,19.9,8.8,0,1,0.22,3,78,2
route_n9,stop_05,22,13.7,3.7,2,2,0.05,0,8,0
route_n7,stop_03,3,23.5,8.4,1,2,0.06,0,58,1
route_n12,stop_04,3,22.6,20.6,2,2,0.04,0,44,1
route_n7,stop_03,3,20.1,18.1,1,2,0.06,0,53,1
route_n9,stop_09,22,19.8,11.6,1,2,0.07,1,25,0
route_n9,stop_06,23,16.3,3.0,0,0,0.32,3,91,2
route_n9,stop_05,5,18.4,6.1,2,2,0.05,0,12,0
route_n12,stop_04,2,30.7,13.7,2,2,0.04,0,40,1
route_n9,stop_09,21,8.0,3.0,1,2,0.07,1,21,0
route_n1,stop_05,21,13.6,4.3,2,2,0.05,0,10,0
route_n9,stop_09,23,11.4,3.9,1,2,0.07,0,34,0
route_n7,stop_07,4,22.8,1.0,1,2,0.09,2,57,1
route_n7,stop_07,0,15.6,2.5,1,2,0.09,2,42,1
route_n7,stop_04,0,16.3,1.2,2,2,0.04,0,20,0
route_n12,stop_07,21,21.5,7.5,1,2,0.09,0,25,0
route_n7,stop_08,1,19.1,16.9,0,1,0.22,1,93,2
route_n12,stop_07,2,29.1,46.9,1,2,0.09,0,84,2
route_n12,stop_11,23,30.6,13.6,0,1,0.19,1,80,2
route_n9,stop_06,2,14.4,0.8,0,0,0.32,2,96,2
route_n1,stop_09,5,11.4,14.0,1,2,0.07,1,27,0
route_n9,stop_06,22,18.9,12.9,0,0,0.32,3,88,2
route_n9,stop_05,0,14.6,6.1,2,2,0.05,0,17,0
route_n12,stop_04,22,18.6,5.7,2,2,0.04,1,10,0
route_n12,stop_04,2,32.8,48.0,2,2,0.04,0,70,2
route_n7,stop_07,0,23.6,7.9,1,2,0.09,0,37,1
route_n7,stop_08,0,27.8,24.5,0,1,0.22,0,87,2
route_n9,stop_12,2,11.9,1.4,1,2,0.06,1,46,1
route_n4,stop_04,23,14.2,2.2,2,2,0.04,1,19,0
route_n4,stop_02,4,8.6,3.8,2,1,0.14,0,52,1
route_n7,stop_04,0,18.2,9.1,2,2,0.04,0,24,0
route_n4,stop_02,22,12.7,11.0,2,1,0.14,1,36,1
route_n7,stop_07,1,29.8,48.0,1,2,0.09,0,79,2
route_n12,stop_04,2,24.0,7.7,2,2,0.04,1,43,1
route_n9,stop_05,23,15.4,0.5,2,2,0.05,0,19,0
route_n1,stop_01,3,18.2,25.2,1,2,0.08,2,68,2
route_n9,stop_09,4,10.0,6.0,1,2,0.07,1,50,1
route_n7,stop_04,22,17.8,1.4,2,2,0.04,0,5,0
route_n7,stop_08,5,22.3,4.4,0,1,0.22,2,66,2
route_n9,stop_05,22,17.0,8.8,2,2,0.05,0,5,0
route_n7,stop_07,22,24.4,9.6,1,2,0.09,0,33,0
route_n4,stop_07,22,14.2,4.5,1,2,0.09,0,21,0
route_n4,stop_02,3,17.3,5.7,2,1,0.14,0,54,1
route_n7,stop_08,1,28.8,48.0,0,1,0.22,1,96,2
route_n7,stop_04,22,15.6,7.1,2,2,0.04,0,15,0
route_n4,stop_04,23,12.9,5.5,2,2,0.04,0,25,0
route_n7,stop_07,0,16.5,3.4,1,2,0.09,1,40,1
route_n7,stop_07,21,24.8,8.5,1,2,0.09,0,30,0
route_n9,stop_12,3,16.6,4.3,1,2,0.06,1,47,1
route_n1,stop_04,2,6.9,2.9,2,2,0.04,0,32,0
route_n4,stop_04,0,11.2,7.8,2,2,0.04,0,18,0
route_n9,stop_09,5,10.1,2.2,1,2,0.07,1,27,0
route_n1,stop_04,23,11.2,10.3,2,2,0.04,0,21,0
route_n7,stop_04,5,17.0,0.8,2,2,0.04,0,9,0
route_n7,stop_04,1,27.7,16.6,2,2,0.04,0,48,1
route_n9,stop_05,0,17.2,3.5,2,2,0.05,0,18,0
route_n7,stop_08,22,17.3,0.0,0,1,0.22,2,57,1
route_n12,stop_07,3,24.9,2.1,1,2,0.09,0,57,1
route_n9,stop_06,23,22.4,28.2,0,0,0.32,0,96,2
route_n1,stop_02,22,11.6,13.1,2,1,0.14,1,34,0
route_n9,stop_05,21,11.7,1.7,2,2,0.05,0,5,0
route_n4,stop_04,0,18.9,15.7,2,2,0.04,1,30,0
route_n9,stop_09,0,17.3,9.8,1,2,0.07,2,44,1
route_n7,stop_08,1,30.0,48.0,0,1,0.22,0,96,2
route_n7,stop_04,3,15.9,7.3,2,2,0.04,0,35,1
route_n12,stop_04,21,18.5,7.4,2,2,0.04,0,11,0
route_n12,stop_04,1,26.7,1.0,2,2,0.04,0,35,1
route_n12,stop_07,22,18.3,3.3,1,2,0.09,0,20,0
route_n1,stop_09,3,30.5,48.0,1,2,0.07,1,77,2
route_n12,stop_11,2,27.4,12.1,0,1,0.19,3,96,2
route_n1,stop_01,0,8.3,3.5,1,2,0.08,0,36,1
route_n12,stop_04,1,20.1,2.0,2,2,0.04,0,42,1
route_n1,stop_05,23,17.6,12.6,2,2,0.05,0,23,0
route_n9,stop_05,23,14.9,10.8,2,2,0.05,0,32,0
route_n9,stop_12,2,18.5,7.3,1,2,0.06,1,52,1
route_n7,stop_07,23,23.3,31.4,1,2,0.09,0,55,1
route_n1,stop_09,23,5.2,0.2,1,2,0.07,1,30,0
route_n4,stop_07,0,18.2,3.8,1,2,0.09,0,32,0
route_n7,stop_07,2,36.1,39.6,1,2,0.09,1,75,2
route_n9,stop_06,23,17.7,4.0,0,0,0.32,1,89,2
route_n1,stop_02,22,11.4,1.9,2,1,0.14,1,30,0
route_n12,stop_04,1,30.6,11.9,2,2,0.04,0,47,1
route_n4,stop_04,2,26.8,27.1,2,2,0.04,0,48,1
route_n9,stop_09,21,14.8,0.7,1,2,0.07,0,16,0
route_n7,stop_04,22,23.5,18.6,2,2,0.04,0,14,0
route_n1,stop_02,22,12.1,10.3,2,1,0.14,0,28,0
route_n4,stop_10,23,18.1,2.1,0,0,0.28,1,86,2
route_n1,stop_09,23,13.5,12.9,1,2,0.07,0,35,1
route_n12,stop_11,1,21.7,7.6,0,1,0.19,2,93,2
route_n7,stop_04,1,17.4,8.0,2,2,0.04,0,47,1
route_n1,stop_01,0,15.9,15.9,1,2,0.08,2,46,1
route_n9,stop_06,23,24.2,34.2,0,0,0.32,2,96,2
route_n7,stop_04,3,9.1,2.1,2,2,0.04,0,36,1
route_n9,stop_06,23,17.2,5.7,0,0,0.32,0,85,2
route_n1,stop_02,5,10.2,4.3,2,1,0.14,1,31,0
route_n7,stop_04,0,18.3,4.9,2,2,0.04,0,19,0
route_n9,stop_05,21,8.1,2.9,2,2,0.05,1,16,0
route_n12,stop_11,1,9.4,0.8,0,1,0.19,0,79,2
route_n12,stop_07,23,18.2,12.0,1,2,0.09,3,48,1
route_n1,stop_05,1,14.4,8.9,2,2,0.05,0,37,1
route_n7,stop_07,21,9.5,1.4,1,2,0.09,1,21,0
route_n4,stop_07,22,21.3,11.0,1,2,0.09,1,35,1
route_n7,stop_07,3,20.8,25.3,1,2,0.09,0,59,1
route_n12,stop_11,22,14.4,4.3,0,1,0.19,2,57,1
route_n9,stop_12,2,9.6,5.5,1,2,0.06,0,47,1
route_n4,stop_07,22,8.8,6.6,1,2,0.09,0,22,0
route_n1,stop_01,1,13.6,5.3,1,2,0.08,0,50,1
route_n4,stop_04,1,18.2,4.2,2,2,0.04,0,32,0
route_n1,stop_09,0,15.5,13.6,1,2,0.07,0,38,1
route_n4,stop_04,23,8.4,0.4,2,2,0.04,0,17,0
route_n1,stop_01,22,7.3,0.6,1,2,0.08,0,16,0
route_n1,stop_05,21,8.8,0.0,2,2,0.05,1,10,0
route_n4,stop_10,23,18.1,1.7,0,0,0.28,1,90,2
route_n4,stop_07,1,9.4,1.1,1,2,0.09,3,58,1
route_n1,stop_05,4,25.3,35.6,2,2,0.05,0,57,1
route_n12,stop_11,3,19.0,5.3,0,1,0.19,3,86,2
route_n4,stop_04,2,10.6,2.5,2,2,0.04,1,37,1
route_n7,stop_08,2,16.1,4.3,0,1,0.22,0,86,2
route_n9,stop_05,1,23.3,42.9,2,2,0.05,0,58,1
route_n1,stop_09,22,13.6,4.8,1,2,0.07,0,18,0
route_n1,stop_09,4,7.8,2.9,1,2,0.07,1,59,1
route_n9,stop_05,1,26.1,32.2,2,2,0.05,1,64,1
route_n12,stop_07,0,12.3,5.2,1,2,0.09,0,36,1
route_n9,stop_12,21,16.8,2.7,1,2,0.06,1,28,0
route_n4,stop_04,23,9.3,2.4,2,2,0.04,1,14,0
route_n9,stop_12,23,16.9,4.9,1,2,0.06,1,35,1
route_n1,stop_04,3,14.1,5.9,2,2,0.04,1,39,1
route_n9,stop_09,0,20.6,11.8,1,2,0.07,0,38,1
route_n7,stop_07,23,16.1,3.6,1,2,0.09,1,37,1
route_n4,stop_04,5,17.0,5.6,2,2,0.04,1,5,0
route_n9,stop_06,21,9.6,0.4,0,0,0.32,3,81,2
route_n1,stop_04,23,7.0,2.2,2,2,0.04,0,19,0
route_n4,stop_02,21,12.7,3.4,2,1,0.14,0,31,0
route_n1,stop_04,1,23.2,43.1,2,2,0.04,0,56,1
route_n12,stop_07,4,27.9,3.1,1,2,0.09,0,50,1
route_n7,stop_07,22,11.8,7.1,1,2,0.09,2,20,0
route_n12,stop_07,3,21.4,4.6,1,2,0.09,1,55,1
route_n7,stop_08,22,17.3,0.9,0,1,0.22,0,56,1
route_n9,stop_06,4,11.4,0.4,0,0,0.32,1,96,2
route_n4,stop_04,1,16.2,5.7,2,2,0.04,0,45,1
route_n9,stop_09,2,7.7,2.7,1,2,0.07,0,46,1
route_n7,stop_08,21,16.3,1.2,0,1,0.22,3,64,1
route_n7,stop_04,5,15.5,9.3,2,2,0.04,1,9,0
route_n7,stop_07,1,21.7,0.2,1,2,0.09,1,55,1
route_n1,stop_02,23,14.8,8.5,2,1,0.14,2,41,1
route_n4,stop_10,2,20.6,7.4,0,0,0.28,2,96,2
route_n9,stop_06,22,7.6,4.6,0,0,0.32,4,87,2
route_n9,stop_12,3,13.6,12.9,1,2,0.06,2,65,2
route_n12,stop_07,21,13.5,2.4,1,2,0.09,0,17,0
route_n7,stop_03,1,9.9,5.5,1,2,0.06,0,49,1
route_n7,stop_03,0,16.6,13.7,1,2,0.06,0,41,1
route_n7,stop_04,21,23.0,13.3,2,2,0.04,0,16,0
route_n9,stop_05,22,8.5,1.4,2,2,0.05,0,5,0
route_n12,stop_07,21,18.4,0.7,1,2,0.09,0,13,0
route_n1,stop_09,23,22.0,23.7,1,2,0.07,0,47,1
route_n4,stop_10,23,16.1,4.5,0,0,0.28,2,90,2
route_n1,stop_05,0,11.4,8.3,2,2,0.05,0,20,0
route_n9,stop_05,22,10.6,2.9,2,2,0.05,1,13,0
route_n7,stop_08,22,14.7,0.9,0,1,0.22,0,52,1
route_n4,stop_04,1,13.7,13.9,2,2,0.04,0,37,1
route_n9,stop_06,21,14.2,4.8,0,0,0.32,3,76,2
route_n9,stop_09,4,9.9,1.5,1,2,0.07,0,43,1
route_n9,stop_05,3,18.4,9.4,2,2,0.05,0,49,1
route_n4,stop_04,1,25.0,24.9,2,2,0.04,0,52,1
route_n4,stop_07,0,17.0,9.3,1,2,0.09,1,42,1
route_n12,stop_11,3,16.2,1.6,0,1,0.19,1,83,2
route_n12,stop_04,22,14.9,5.2,2,2,0.04,1,11,0
route_n1,stop_05,21,14.6,7.9,2,2,0.05,1,18,0
route_n4,stop_04,22,15.9,10.2,2,2,0.04,1,13,0
route_n4,stop_10,2,14.9,15.5,0,0,0.28,1,96,2
route_n4,stop_04,21,8.8,1.1,2,2,0.04,0,5,0
route_n12,stop_04,0,17.1,12.9,2,2,0.04,0,32,0
route_n9,stop_09,5,16.8,7.4,1,2,0.07,0,26,0
route_n7,stop_07,3,11.1,0.4,1,2,0.09,2,59,1
route_n12,stop_11,0,20.7,5.5,0,1,0.19,1,69,2
route_n4,stop_10,21,12.5,2.6,0,0,0.28,3,83,2
route_n12,stop_04,2,26.4,17.3,2,2,0.04,0,45,1
route_n1,stop_04,0,13.4,2.5,2,2,0.04,0,20,0
route_n4,stop_02,21,18.7,5.8,2,1,0.14,0,34,0
route_n1,stop_04,21,14.9,15.9,2,2,0.04,0,10,0
route_n4,stop_07,4,10.3,10.4,1,2,0.09,0,54,1
route_n12,stop_11,1,32.6,39.7,0,1,0.19,0,96,2
route_n9,stop_09,2,31.1,48.0,1,2,0.07,0,79,2
route_n7,stop_03,3,15.9,0.2,1,2,0.06,0,46,1
route_n1,stop_02,0,14.4,10.1,2,1,0.14,2,56,1
route_n12,stop_11,0,14.0,5.5,0,1,0.19,1,65,2
route_n9,stop_05,23,20.5,20.4,2,2,0.05,0,36,1
route_n12,stop_11,23,13.5,3.0,0,1,0.19,1,72,2
route_n1,stop_02,23,27.7,41.2,2,1,0.14,3,79,2
route_n7,stop_04,2,18.5,14.8,2,2,0.04,3,48,1
route_n12,stop_04,0,28.3,16.4,2,2,0.04,0,27,0
route_n4,stop_07,3,7.1,1.4,1,2,0.09,1,56,1
route_n9,stop_12,23,10.6,2.1,1,2,0.06,0,25,0
route_n12,stop_04,0,27.6,14.8,2,2,0.04,0,24,0
route_n9,stop_06,0,7.9,0.2,0,0,0.32,4,94,2
route_n4,stop_07,0,22.6,17.7,1,2,0.09,1,48,1
route_n7,stop_07,1,17.0,0.2,1,2,0.09,0,55,1
route_n7,stop_03,22,19.1,7.0,1,2,0.06,0,22,0
route_n4,stop_02,0,12.1,4.7,2,1,0.14,1,40,1
route_n9,stop_09,21,13.1,6.1,1,2,0.07,0,23,0
route_n12,stop_11,23,24.7,12.4,0,1,0.19,1,77,2
route_n4,stop_07,0,13.4,4.4,1,2,0.09,0,36,1
route_n1,stop_02,1,11.5,1.8,2,1,0.14,1,56,1
route_n9,stop_12,5,10.3,0.5,1,2,0.06,0,11,0
route_n7,stop_08,0,14.2,9.2,0,1,0.22,2,73,2
route_n4,stop_10,1,13.2,11.5,0,0,0.28,1,96,2
route_n7,stop_07,0,13.2,14.1,1,2,0.09,0,40,1
route_n9,stop_05,0,11.6,7.4,2,2,0.05,1,24,0
route_n7,stop_08,21,20.2,3.6,0,1,0.22,2,66,2
route_n4,stop_02,22,16.8,3.3,2,1,0.14,2,29,0
route_n9,stop_06,23,7.7,0.3,0,0,0.32,0,80,2
route_n1,stop_01,23,14.9,4.3,1,2,0.08,2,42,1
route_n4,stop_04,21,21.7,24.2,2,2,0.04,0,18,0
route_n12,stop_04,22,30.9,13.4,2,2,0.04,1,20,0
route_n4,stop_04,22,15.5,2.6,2,2,0.04,0,6,0
route_n9,stop_09,5,15.5,5.8,1,2,0.07,0,17,0
route_n4,stop_02,23,14.8,19.5,2,1,0.14,1,51,1
route_n1,stop_05,0,8.9,6.1,2,2,0.05,3,26,0
route_n1,stop_01,22,4.6,0.1,1,2,0.08,0,17,0
route_n12,stop_11,0,22.2,0.8,0,1,0.19,2,77,2
route_n7,stop_03,22,14.5,4.6,1,2,0.06,0,20,0
route_n9,stop_06,22,23.0,22.7,0,0,0.32,3,90,2
route_n9,stop_09,0,14.0,12.3,1,2,0.07,1,41,1
route_n7,stop_04,21,20.0,0.5,2,2,0.04,1,8,0
route_n1,stop_02,21,6.2,1.4,2,1,0.14,0,25,0
route_n1,stop_09,22,9.9,9.6,1,2,0.07,0,22,0
route_n4,stop_04,21,14.9,12.0,2,2,0.04,0,18,0
route_n12,stop_07,21,18.8,6.2,1,2,0.09,3,39,1
route_n12,stop_04,23,19.6,10.8,2,2,0.04,0,25,0
route_n12,stop_11,2,22.9,0.4,0,1,0.19,1,87,2
route_n4,stop_02,0,14.5,18.3,2,1,0.14,3,55,1
route_n12,stop_07,0,21.8,16.1,1,2,0.09,0,43,1
route_n7,stop_08,22,20.8,1.9,0,1,0.22,1,56,1
route_n4,stop_02,4,10.0,8.0,2,1,0.14,1,62,1
route_n7,stop_07,23,22.6,2.5,1,2,0.09,0,41,1
route_n4,stop_04,21,18.0,0.3,2,2,0.04,0,9,0
route_n12,stop_07,0,11.5,2.3,1,2,0.09,0,36,1
route_n7,stop_07,21,12.4,1.3,1,2,0.09,0,23,0
route_n7,stop_04,23,14.8,4.3,2,2,0.04,0,22,0
route_n7,stop_04,0,21.4,5.6,2,2,0.04,0,19,0
route_n4,stop_04,3,17.6,11.1,2,2,0.04,0,47,1
route_n9,stop_05,0,15.0,6.7,2,2,0.05,0,29,0
route_n12,stop_07,1,24.6,4.9,1,2,0.09,0,53,1
route_n7,stop_08,5,9.3,0.2,0,1,0.22,0,49,1
route_n9,stop_05,21,16.8,6.0,2,2,0.05,0,12,0
route_n12,stop_11,22,23.0,3.3,0,1,0.19,3,66,2
route_n12,stop_04,23,20.9,3.7,2,2,0.04,0,21,0
route_n7,stop_08,23,29.2,21.0,0,1,0.22,2,82,2
route_n7,stop_08,23,23.7,14.3,0,1,0.22,1,79,2
route_n4,stop_04,4,13.5,12.7,2,2,0.04,0,43,1
route_n9,stop_06,1,14.3,10.7,0,0,0.32,1,96,2
route_n9,stop_09,0,11.3,1.5,1,2,0.07,0,33,0
route_n7,stop_04,23,13.3,12.4,2,2,0.04,0,23,0
route_n12,stop_04,2,27.6,3.6,2,2,0.04,0,43,1
route_n7,stop_04,5,10.9,3.8,2,2,0.04,0,7,0
route_n12,stop_07,2,22.0,1.0,1,2,0.09,2,56,1
route_n12,stop_07,21,22.6,11.3,1,2,0.09,2,34,0
route_n7,stop_04,0,8.4,1.4,2,2,0.04,1,15,0
route_n1,stop_02,21,18.9,15.2,2,1,0.14,1,36,1
route_n9,stop_09,22,19.8,13.0,1,2,0.07,0,29,0
route_n12,stop_11,21,20.1,4.1,0,1,0.19,2,62,1
route_n12,stop_07,0,18.8,14.2,1,2,0.09,1,50,1
route_n1,stop_04,1,11.6,15.1,2,2,0.04,0,40,1
route_n4,stop_07,21,14.6,10.6,1,2,0.09,0,27,0
route_n1,stop_02,23,9.2,5.9,2,1,0.14,0,41,1
route_n1,stop_01,23,15.5,16.0,1,2,0.08,1,52,1
route_n12,stop_04,23,29.0,6.5,2,2,0.04,0,26,0
route_n9,stop_06,21,19.0,18.4,0,0,0.32,2,84,2
route_n1,stop_01,23,15.3,6.9,1,2,0.08,0,39,1
route_n4,stop_04,1,17.7,9.7,2,2,0.04,0,47,1
route_n7,stop_07,21,18.6,10.0,1,2,0.09,0,25,0
route_n1,stop_04,21,16.7,11.2,2,2,0.04,0,15,0
route_n1,stop_01,23,12.1,8.4,1,2,0.08,1,44,1
route_n4,stop_07,4,16.9,1.3,1,2,0.09,1,57,1
route_n9,stop_12,1,12.5,9.8,1,2,0.06,1,56,1
route_n1,stop_02,1,24.9,48.0,2,1,0.14,0,78,2
route_n1,stop_01,23,18.0,14.5,1,2,0.08,1,44,1
route_n9,stop_06,0,18.7,17.3,0,0,0.32,2,96,2
route_n4,stop_04,21,16.7,0.2,2,2,0.04,1,13,0
route_n1,stop_04,0,15.6,6.6,2,2,0.04,0,23,0
route_n9,stop_05,4,8.7,6.8,2,2,0.05,2,42,1
route_n1,stop_02,0,16.4,18.4,2,1,0.14,1,52,1
route_n7,stop_03,3,13.4,0.8,1,2,0.06,1,54,1
route_n12,stop_07,1,32.2,29.9,1,2,0.09,0,70,2
route_n7,stop_03,21,21.5,5.2,1,2,0.06,0,20,0
route_n1,stop_02,4,7.6,1.4,2,1,0.14,0,51,1
route_n4,stop_10,21,13.7,2.5,0,0,0.28,0,73,2
route_n12,stop_11,0,23.1,3.4,0,1,0.19,1,66,2
route_n7,stop_04,22,11.5,4.9,2,2,0.04,0,5,0
route_n9,stop_09,21,14.3,0.3,1,2,0.07,0,24,0
route_n4,stop_10,23,14.0,1.8,0,0,0.28,1,87,2
route_n7,stop_08,22,26.1,10.9,0,1,0.22,2,69,2
route_n9,stop_06,0,9.7,1.5,0,0,0.32,0,79,2
route_n1,stop_04,0,6.6,2.8,2,2,0.04,0,20,0
route_n9,stop_09,21,12.4,3.9,1,2,0.07,0,21,0
route_n7,stop_04,21,10.7,4.7,2,2,0.04,0,5,0
route_n7,stop_03,0,28.0,15.0,1,2,0.06,1,51,1
route_n1,stop_01,23,7.3,6.2,1,2,0.08,0,34,0
route_n9,stop_12,1,23.3,24.3,1,2,0.06,0,61,1
route_n9,stop_12,1,17.1,15.0,1,2,0.06,1,58,1
route_n1,stop_09,3,8.6,1.9,1,2,0.07,1,44,1
route_n9,stop_09,1,7.2,2.7,1,2,0.07,2,56,1
route_n1,stop_04,23,12.5,6.0,2,2,0.04,0,22,0
route_n4,stop_02,1,16.2,7.9,2,1,0.14,1,60,1
route_n7,stop_04,22,15.2,8.8,2,2,0.04,1,18,0
route_n4,stop_10,23,20.5,9.0,0,0,0.28,0,82,2
route_n12,stop_04,2,17.6,7.7,2,2,0.04,0,37,1
route_n12,stop_04,23,17.9,1.9,2,2,0.04,0,17,0
route_n12,stop_11,2,20.4,4.0,0,1,0.19,1,85,2
route_n1,stop_05,2,10.8,13.4,2,2,0.05,0,41,1
route_n9,stop_09,3,18.9,8.6,1,2,0.07,0,55,1
route_n4,stop_02,4,12.4,4.7,2,1,0.14,3,64,1
route_n4,stop_04,23,7.7,1.9,2,2,0.04,0,14,0
route_n4,stop_10,23,15.2,11.3,0,0,0.28,1,96,2
route_n4,stop_02,0,21.2,19.9,2,1,0.14,0,57,1
route_n12,stop_04,23,19.5,3.1,2,2,0.04,0,22,0
route_n4,stop_04,0,17.1,7.0,2,2,0.04,0,20,0
route_n9,stop_06,1,25.2,48.0,0,0,0.32,1,96,2
route_n12,stop_04,1,16.6,6.3,2,2,0.04,0,33,0
route_n4,stop_10,23,19.6,9.4,0,0,0.28,1,90,2
route_n1,stop_04,22,5.5,0.6,2,2,0.04,0,5,0
route_n7,stop_04,23,24.2,9.7,2,2,0.04,0,22,0
route_n7,stop_08,22,9.1,0.6,0,1,0.22,1,53,1
route_n7,stop_03,3,39.2,48.0,1,2,0.06,0,75,2
route_n12,stop_11,23,20.7,13.1,0,1,0.19,4,85,2
route_n4,stop_04,22,17.4,10.1,2,2,0.04,0,12,0
route_n12,stop_07,21,14.9,7.9,1,2,0.09,2,29,0
route_n9,stop_06,1,11.7,13.9,0,0,0.32,2,96,2
route_n1,stop_04,0,8.9,6.2,2,2,0.04,0,19,0
route_n1,stop_05,23,13.8,20.3,2,2,0.05,0,32,0
route_n7,stop_03,21,20.3,20.4,1,2,0.06,0,30,0
route_n7,stop_04,23,18.1,7.2,2,2,0.04,1,29,0
route_n7,stop_07,23,27.5,27.9,1,2,0.09,0,52,1
route_n4,stop_07,1,21.0,13.7,1,2,0.09,0,59,1
route_n9,stop_12,0,15.7,8.0,1,2,0.06,0,40,1
route_n9,stop_05,23,14.5,6.3,2,2,0.05,0,18,0
route_n9,stop_06,22,10.4,1.5,0,0,0.32,1,72,2
route_n9,stop_12,5,10.5,0.0,1,2,0.06,0,23,0
route_n7,stop_08,23,14.9,2.9,0,1,0.22,1,69,2
route_n1,stop_04,1,16.5,11.1,2,2,0.04,0,31,0
route_n7,stop_04,22,12.2,3.1,2,2,0.04,1,9,0
route_n9,stop_12,0,7.9,6.2,1,2,0.06,1,37,1
route_n7,stop_03,21,27.5,25.6,1,2,0.06,1,29,0
route_n9,stop_05,0,9.4,4.5,2,2,0.05,0,24,0
route_n12,stop_07,5,26.6,3.9,1,2,0.09,2,29,0
route_n1,stop_04,23,12.8,1.5,2,2,0.04,0,20,0
route_n12,stop_07,21,10.5,0.3,1,2,0.09,0,18,0
route_n4,stop_02,21,11.2,9.7,2,1,0.14,2,31,0
route_n7,stop_03,23,18.4,8.8,1,2,0.06,0,33,0
route_n4,stop_04,22,17.0,9.3,2,2,0.04,0,8,0
route_n7,stop_04,21,12.1,1.1,2,2,0.04,0,9,0
route_n12,stop_04,1,27.2,13.2,2,2,0.04,0,44,1
route_n9,stop_12,23,13.0,3.0,1,2,0.06,1,34,0
route_n9,stop_06,22,9.6,1.7,0,0,0.32,0,66,2
route_n7,stop_07,4,7.9,0.1,1,2,0.09,0,51,1
route_n9,stop_09,21,13.9,0.9,1,2,0.07,0,24,0
route_n12,stop_07,5,13.8,2.4,1,2,0.09,0,25,0
route_n9,stop_05,23,14.9,1.3,2,2,0.05,0,21,0
route_n12,stop_07,3,35.8,48.0,1,2,0.09,0,80,2
route_n4,stop_02,0,14.4,3.8,2,1,0.14,0,34,0
route_n12,stop_07,2,25.6,2.2,1,2,0.09,0,52,1
route_n1,stop_09,5,12.8,1.4,1,2,0.07,0,17,0
route_n1,stop_01,22,10.2,5.8,1,2,0.08,1,18,0
route_n1,stop_01,5,6.5,0.4,1,2,0.08,2,28,0
route_n7,stop_07,23,27.4,20.6,1,2,0.09,1,47,1
route_n7,stop_03,23,27.6,33.9,1,2,0.06,0,56,1
route_n7,stop_04,23,11.5,2.9,2,2,0.04,0,22,0
route_n12,stop_11,0,27.8,6.2,0,1,0.19,1,75,2
route_n7,stop_04,22,10.5,0.1,2,2,0.04,0,7,0
route_n4,stop_07,0,10.5,10.6,1,2,0.09,0,35,1
route_n1,stop_05,0,6.9,5.6,2,2,0.05,1,30,0
route_n12,stop_04,2,22.2,4.9,2,2,0.04,0,39,1
route_n1,stop_01,2,11.9,3.6,1,2,0.08,0,50,1
route_n7,stop_03,23,16.6,11.0,1,2,0.06,0,35,1
route_n12,stop_11,23,17.0,5.6,0,1,0.19,2,70,2
route_n9,stop_12,22,9.6,1.3,1,2,0.06,1,23,0
route_n4,stop_04,22,17.2,7.6,2,2,0.04,1,14,0
route_n7,stop_08,21,10.5,5.4,0,1,0.22,2,58,1
route_n7,stop_03,23,29.6,20.3,1,2,0.06,0,40,1
route_n4,stop_10,22,9.0,0.8,0,0,0.28,0,63,1
route_n4,stop_07,5,22.0,10.0,1,2,0.09,0,31,0
